_unit_id;_golden;_unit_state;_trusted_judgments;_last_judgment_at;gender;gender:confidence;profile_yn;profile_yn:confidence;created;description;fav_number;gender_gold;link_color;name;profile_yn_gold;profileimage;retweet_count;sidebar_color;text;tweet_coord;tweet_count;tweet_created;tweet_id;tweet_location;user_timezone
815719346;False;finalized;3;10/27/15 1:51;male;1.0;yes;1.0;9/6/08 19:49;Journalist and producer with @camanpour on @cnni. Always open to a spicy taco. Views are my own, RT ?äÊ endorsement, duh.;34;;128A8A;mickbk;;https://pbs.twimg.com/profile_images/652496810557222912/__1J0NiS_normal.jpg;0;87BC44;Fortune favors the funny in Guatemala election: https://t.co/E1Qa16AweK https://t.co/c8nvJn3VaN;;3795;10/26/15 12:40;6.5873e+17;London;Eastern Time (US & Canada)
815719347;False;finalized;3;10/27/15 0:50;brand;1.0;yes;1.0;10/23/11 23:54;Curating the best media feeds in Palo Alto. A city in http://t.co/DTWyrMizAu, a community service media network supporting the social good;10;;0084B4;PaloAltoNews;;https://pbs.twimg.com/profile_images/1606267519/images_normal.jpg;0;C0DEED;Women?Ûªs soccer extends streak, stays atop conference: On a rainy night in Seattle, the No. 4 Stanford women?Ûªs?Û_ https://t.co/7WvyNZsgqa;;39094;10/26/15 12:40;6.5873e+17;Palo Alto, CA;
815719348;False;finalized;3;10/26/15 22:41;male;1.0;yes;1.0;4/30/10 8:27;;1016;;0084B4;rorylitwin;;https://pbs.twimg.com/profile_images/512741057402912768/rjnR6lIw_normal.jpeg;0;FFFFFF;@megwacha Actually the UC announcement seems like it could be related to that.;;1647;10/26/15 12:40;6.5873e+17;Sacramento, CA;Pacific Time (US & Canada)
815719349;False;finalized;3;10/27/15 0:46;brand;1.0;yes;1.0;8/16/15 2:42;"[EN] Webradio : music non-stop from fantastic & sci-fi movies and TV Shows from the early 2000s to the present day !
[FR] : Radio SF et Fantastique !";4;;0F056B;SndtrcksForever;;https://pbs.twimg.com/profile_images/632850408898211840/I4XeUjK8_normal.jpg;0;0;On Air : Back To The Future - Alan Silvestri - #BackToTheFuture on https://t.co/rbWJRByxt1;;1237;10/26/15 12:40;6.5873e+17;Belgique;Brussels
815719350;False;finalized;3;10/26/15 22:49;female;1.0;yes;1.0;7/17/13 0:14;Your brain is that bodily organ which starts working the moment you awake and does not stop until you get into the class.;3;;0084B4;DianaTsang1;;https://pbs.twimg.com/profile_images/578719023426248704/0toNxk5e_normal.jpeg;0;C0DEED;Would ?Û÷The Affair?Ûª Be Easier To Watch If The Kids Weren?Ûªt Such Brats? [Spoilers]: The Showtime series The Affa... https://t.co/o6jpVaUFdz;;15690;10/26/15 12:40;6.5873e+17;University;Sydney
815719351;False;finalized;3;10/27/15 0:26;female;1.0;yes;1.0;10/24/14 5:54;NO 1 9ja online GIST | Entertainment | News  | Musics | Videos | Events | Celebrity focus | Interviews | Life Style | Fashion | #VideoDIRECTOR(@mc_expy);10;;0084B4;iSpeak9ja;;https://pbs.twimg.com/profile_images/544434415527415809/dYWDptQe_normal.jpeg;0;C0DEED;NBD, This Comet Is Spewing Gallons of Wine In Space: Scientists have discovered that the comet Lovejoy is spew... https://t.co/42Fa4wwoA1;;52012;10/26/15 12:40;6.5873e+17;NIGERIA;London
815719352;False;finalized;3;10/26/15 22:25;brand;0.6666;yes;1.0;11/17/13 3:53;learn all new AussieBodySecrets;0;;0084B4;AussiBodySecret;;https://pbs.twimg.com/profile_images/378800000751953366/b7b6c7342c0824a4fc2a2ec197dea6ff_normal.jpeg;0;C0DEED;The Single Girls Handbook https://t.co/2HyF2pFcID;;93933;10/26/15 12:40;6.5873e+17;New York;Chennai
815719353;False;finalized;3;10/26/15 22:56;male;1.0;yes;1.0;10/28/12 14:29;hollow heart.;5122;;2FC2EF;downeysmile;;https://pbs.twimg.com/profile_images/422040340015497216/yzLGvLtX_normal.png;0;FFFFFF;Stats for the day have arrived. 1 new unfollower. Stats via https://t.co/VuMDKp70A7.;;18553;10/26/15 12:40;6.5873e+17;Napoli, Campania;Amsterdam
815719354;False;finalized;3;10/26/15 23:10;female;1.0;yes;1.0;4/21/12 2:38;It hurts to let go. Sometimes it seems the harder you try to hold on to something or someone the more it wants to get away.;0;;0000FF;kilpatrickeolue;;https://pbs.twimg.com/profile_images/533136162924158976/HOP_uILr_normal.jpeg;0;FFFFFF;#VivienLeigh Gone With The Wind Clark Gable Vivien Leigh #Photo https://t.co/yVO2B34jrw #Film #Actress;;82319;10/26/15 12:40;6.5873e+17;;Berlin
815719355;False;finalized;3;10/27/15 1:13;brand;1.0;yes;1.0;9/10/11 1:21;"Like my tweets? you can support my work by shopping on Amazon via this
link. Thank you for being a good person :)
http://t.co/6eboGXHL0R";0;;B30071;NewsNewark;;https://pbs.twimg.com/profile_images/1536869820/newwwwwww_normal.jpg;0;C0DEED;#newark Hornell Football: Bringing back the tradition https://t.co/Red8ZEivVs;;52966;10/26/15 12:40;6.5873e+17;;
815719356;False;finalized;3;10/26/15 23:25;female;1.0;yes;1.0;9/26/12 13:20;?ªÁ ?ªÁ;6482;;9266CC;POWERPUFFBROOKE;;https://pbs.twimg.com/profile_images/657247714854440961/Pqjzi2UP_normal.jpg;0;FFFFFF;good seeing you tonight @Caspar_Lee _Ù÷÷ enjoy the film xx;;90079;10/26/15 12:40;6.5873e+17;;Amsterdam
815719357;False;finalized;3;10/27/15 0:51;male;0.337;yes;1.0;10/12/14 4:30;magnificent fujoshi scum;5517;;FAD733;mirakyun;;https://pbs.twimg.com/profile_images/658556758609137665/bWyK2txD_normal.jpg;0;0;Kaito's song is about chasing after an idealized version of himself, but in the real world, he's alone. #starmyu https://t.co/TvLbxrYMRK;;34890;10/26/15 12:40;6.5873e+17;;
815719358;False;finalized;3;10/26/15 22:37;female;1.0;yes;1.0;7/3/14 2:53;Just a girl in love with God. Pole vaulting, lifting, reading and horseback riding are my passions. Country loving small town girl!;15010;;0084B4;kayadfi;;https://pbs.twimg.com/profile_images/484636447576571905/uIDd3p4V_normal.jpeg;0;C0DEED;Photo: The Fellowship of the Ring: Book One in the Lord of the Rings?Û_: https://t.co/4A1v5WdDd4 https://t.co/Hyosq3fr5e;;222464;10/26/15 12:40;6.5873e+17;Arkansas;Pacific Time (US & Canada)
815719359;False;finalized;3;10/26/15 23:14;female;0.6688;yes;1.0;2/6/11 9:57;some days i want world peace, other days i want to burn the world down;87;;0;6SEISS6;;https://pbs.twimg.com/profile_images/600239079960096769/iFAxQfXK_normal.jpg;0;0;"I kept telling myself the temptations would let me in,
And they did.";;28280;10/26/15 12:40;6.5873e+17;;Quito
815719360;False;finalized;3;10/27/15 1:36;male;1.0;yes;1.0;9/8/14 14:01;Everything I do need a news crew's presence.;17901;;0084B4;lesatorr;;https://pbs.twimg.com/profile_images/511254006237126656/oRsrapRC_normal.jpeg;0;C0DEED;"Photo: Snow Queen - Vlad Barbe | Kids &amp; Family |716822518: The Snow Queen is a fairy tale by Hans Christian... https://t.co/CC4qqNHvjY";;155674;10/26/15 12:40;6.5873e+17;NY;Pacific Time (US & Canada)
815719361;False;finalized;3;10/27/15 1:46;female;0.6566;yes;0.6566;7/26/10 10:50;"EntÌ£o estÌÁ bem.
18. Sporting Clube de Portugal. 1906";11414;;2FC2EF;babisofia;;https://pbs.twimg.com/profile_images/614839389634568192/BhzOHcNO_normal.jpg;0;FFFFFF;"Fool me three times, fuck the peace signs
Load the chopper, let it rain on you";;50993;10/26/15 12:40;6.5873e+17;Torres Novas;
815719362;False;finalized;3;10/26/15 23:30;brand;0.6609999999999999;yes;1.0;3/7/15 8:47;Living, Loving the electronic dance music scene. #EDM is our life. Follow us & come say hi when you see the honeys @ the next #EDM festival you go 2;244;;0084B4;EdmHoneys;;https://pbs.twimg.com/profile_images/574256896359690241/9JqMJhos_normal.jpeg;0;C0DEED;#EdmHoneys Amazon celebrates new vinyl store in unveiling the ?Ûª13 Day?Û_ https://t.co/DgRUeR3Ap5 #EDM  #Followback https://t.co/r6NsubvNNr;;5272;10/26/15 12:40;6.5873e+17;;
815719363;False;finalized;3;10/26/15 23:11;;0.0;no;0.6716;7/24/11 6:28;- Porque Diablos Nos Confiamos, Porque Diablos Te Perdi :'c Porque Diablos No Cambie. Motivo Ser Feliz Solo Con Usted.;7351;;38543;_Weed_BobMarley;;https://pbs.twimg.com/profile_images/647125019953381376/dfFcQOY9_normal.jpg;0;0;La Leccion- The 5 Love;;27871;10/26/15 12:40;6.5873e+17;#AtleticoNacional.;Central Time (US & Canada)
815719364;False;finalized;3;10/26/15 22:39;brand;1.0;yes;1.0;3/12/14 6:39;Real Estate Global Network: The Social Network for Real Estate Professionals;86;;0000FF;CharaRicken;;https://pbs.twimg.com/profile_images/451729445850603520/2Argdp8M_normal.jpeg;0;FFFFFF;#business Gala Bingo clubs bought for å£241m: The UK's largest High Street bingo operator, Gala, is being taken over?Û_ https://t.co/UZ1WZEqeZg;;189841;10/26/15 12:40;6.5873e+17;;
815719365;False;finalized;3;10/27/15 0:28;female;1.0;yes;1.0;3/20/13 6:04;The island's official magical creature || OMG you can't just ask me why I'm white || Avi & Header are me || @BarnQueenAcc & @r4wellbeing ambassador;26721;;9266CC;SouthAfricanEQ;;https://pbs.twimg.com/profile_images/653622349145706496/86FKS8rw_normal.jpg;0;0;"The world(esp EqAnon island)needs more people like @EQcompliments, @HorseShowTutor, @StudioOnWhitney, @DejavuEq &amp; @AthleticEq #AmazingLadies";;37290;10/26/15 12:40;6.5873e+17;South Africa;Pretoria
815719366;False;finalized;3;10/26/15 23:00;male;1.0;yes;1.0;9/19/08 13:33;Helping build a supercomputer, because no-one's making GIANT ROBOTS, anyhow it's keeping busy until the send me to Mars. All tweets CC-BY http://t.co/mtenMjd6xx;95;;F78A22;Aethylred;;https://pbs.twimg.com/profile_images/646841457609830400/phgVQRhm_normal.png;0;E59B38;@bentorkington @NZInlandRevenue ...don't bother with KiwiSaver until the kickstart fund is restored;;30354;10/26/15 12:40;6.5873e+17;Palmerston North, or Foxton.;Wellington
815719367;False;finalized;3;10/27/15 0:10;female;1.0;yes;1.0;6/23/09 21:02;;4073;;990000;yananues;;https://pbs.twimg.com/profile_images/509998445143531520/iI1YD6-f_normal.jpeg;0;DFDFDF;"No matter the results, words can't express how proud I am of @csunfasa! All the dedication these new &amp; old members gave left me speechless!";;5601;10/26/15 12:40;6.5873e+17;;Pacific Time (US & Canada)
815719368;False;finalized;3;10/27/15 2:09;female;1.0;yes;1.0;8/20/13 20:42;Train like you've been picked for the Hunger Games;3322;;ABB8C2;constanshow;;https://pbs.twimg.com/profile_images/658624656304308224/Ies3fy4s_normal.jpg;0;FFFFFF;Hello from the... Nah;;19365;10/26/15 12:40;6.5873e+17;;Beijing
815719369;False;finalized;3;10/27/15 1:42;male;1.0;yes;1.0;9/6/14 15:27;?ª_?ü? | 15 | Looking for a miracle, you're fucking with the right one | jess ?ªÁ;53563;;3B94D9;coloredcharms;;https://pbs.twimg.com/profile_images/657525719304663040/jJRgyPcY_normal.jpg;0;0;"""Came into the game when white rappers weren't a cliche""

@classified spittin' that truth";;52653;10/26/15 12:40;6.5873e+17;rolling with gangs for $20;Eastern Time (US & Canada)
815719370;False;finalized;3;10/26/15 22:46;brand;1.0;yes;1.0;6/11/14 4:51;;0;;0084B4;topDTigers;;https://pbs.twimg.com/profile_images/476695439228407810/jikffTdA_normal.jpeg;0;C0DEED;Dirtiest Players in the NFL https://t.co/SdyNBeG69e;;16283;10/26/15 12:40;6.5873e+17;;
815719371;False;finalized;3;10/27/15 1:42;unknown;0.6656;yes;1.0;1/13/10 19:49;;631;;1F98C7;sevpiehl;;https://pbs.twimg.com/profile_images/528821345363058688/9uAwSTwW_normal.jpeg;0;FFFFFF;whoa whoa whoa hold up, there's a Dragon's Lair movie kickstarter????? https://t.co/jdbDRler93;;9025;10/26/15 12:40;6.5873e+17;Charleston, SC;Central Time (US & Canada)
815719372;False;finalized;3;10/26/15 22:29;brand;1.0;yes;1.0;4/4/11 7:38;Home to 6 schools of management, 12 BComm programs, 2 MBA programs, 1 MSc & 15 innovative research centres, all in the core of downtown Toronto.;1356;;3478;TRSMRyersonU;;https://pbs.twimg.com/profile_images/3604255981/521a48409c99c9e66957beb0380b0209_normal.png;0;FFFFFF;This Wed The @walrusmagazine Talks Cities of #Migration with #TRSM @RyersonU. Get your tickets here: https://t.co/kqAzWIMo8S;;6841;10/26/15 12:40;6.5873e+17;Toronto, Ontario;
815719373;False;finalized;3;10/27/15 1:34;female;1.0;yes;1.0;3/16/11 11:32;38 year old married broad. Makeup Artist,Stylist. Raising to 2 beautiful girls to be strong beautiful women.Wife to a Roughneck;29;;38543;ponder76;;https://pbs.twimg.com/profile_images/560967984760770561/rdakH336_normal.jpeg;0;EEEEEE;@EVINELive yep just had to wait until the next day;;1821;10/26/15 12:40;6.5873e+17;Somewhere small in PA;Atlantic Time (Canada)
815719374;False;finalized;3;10/27/15 1:17;brand;1.0;yes;1.0;10/4/11 2:32;The Capital Area Food Bank of Texas is a nonprofit dedicated to nourishing hungry people and leading the community in ending hunger.;465;;0099CC;CAFBTX;;https://pbs.twimg.com/profile_images/2576389914/gnd13bjh9btu5jmmz4ky_normal.jpeg;0;FFFFFF;For the first time, the @AmerAcadPedsåÊis recommending that pediatricians screen all children for food insecurity https://t.co/6ETENmYVAo;;5209;10/26/15 12:40;6.5873e+17;Central Texas;Central Time (US & Canada)
815719375;False;finalized;3;10/27/15 1:43;female;1.0;yes;1.0;3/1/15 22:10;24/CreoleMixed/BornInNewOrleans,RaisedInTexas/Love God,Family,Friends,Education,$,Sleep,Text,Food,Movies,Music,Clothes, Makeup,Nature,Animals & Colors.;3;;D02B55;msrainerain;;https://pbs.twimg.com/profile_images/649838232021004289/qG3uu_gw_normal.jpg;0;829D5E;?ÛÏ@thacelebritea Seen on the Scene: Spotted #RavenSymone out and about earlier this week [r.p @theybfdaily ] https://t.co/sjNH93a0L3?Û? ?÷¼?ü??÷¼?ü??÷¼?ü?;;45295;10/26/15 12:40;6.5873e+17;Houston,Tx;
815719376;False;finalized;3;10/26/15 21:59;brand;0.654;yes;1.0;12/22/11 15:08;Pronounced Val-er http://t.co/EZQPnSaVnr Dedicated Livestreamer :) | Avid Pepsi drinker | #GreenManGaming partner | Proud member of the #keefcult & big WWE fan;1196;;0A728C;AceValour;;https://pbs.twimg.com/profile_images/656490065481306112/kll2cmOX_normal.png;0;FFFFFF;FFS, i don't know if im going to love Simple Plan's new album, like the songs iv heard from it from it so far are meh and im like o sht noo.;;3044;10/26/15 12:40;6.5873e+17;Canada;Eastern Time (US & Canada)
815719377;False;finalized;3;10/26/15 22:54;female;1.0;yes;1.0;10/27/14 5:03;hi ! my name is Louanne , I am great fan of Justin Bieber and I love you ! ?ª´?ª»*O*;186;;0084B4;LouanneGaffe;;https://pbs.twimg.com/profile_images/645361017980067840/h_TDb28z_normal.jpg;0;C0DEED;@justinbieber  Too much swag the Acoustic version. you are too cool, kept silent makes me laughter has the end with vibratos lol _Ù÷?_Ù÷É;;34;10/26/15 12:40;6.5873e+17;Julos, Midi-PyrÌ©nÌ©es;
815719378;False;finalized;3;10/27/15 0:40;female;1.0;yes;1.0;1/8/09 12:32;National Security & Foreign Policy Editor @CQNOW. Pulitzer Crisis Center Grantee. Former Qatar Expat. Medill grad. Retweets not endorsement.;778;;FF0000;jenkoons;;https://pbs.twimg.com/profile_images/582009178169978880/SgOvDhQA_normal.jpg;0;FFFFFF;Listen to @johnmdonnelly discussing his exclusive reporting on potentially fatal flaws in #F35 ejector seat https://t.co/rZ1BEKbY6P @CQnow;;2990;10/26/15 12:40;6.5873e+17;Washington, D.C. ;Eastern Time (US & Canada)
815719379;False;finalized;3;10/27/15 1:47;brand;1.0;yes;1.0;3/27/09 18:34;The latest New York Rangers buzz.;0;;0161AB;newyorkbuzztap;;https://pbs.twimg.com/profile_images/575378373347700737/23TCWLIU_normal.png;0;D10707;"https://t.co/SZAdbkG6Y9 &gt;&gt; Rangers Blue Line: Antti Raanta calls in and looking at the 6-2-2 Rangers https://t.co/dXa3JypzQZ";;18171;10/26/15 12:40;6.5873e+17;New York, NY;Pacific Time (US & Canada)
815719380;False;finalized;3;10/26/15 21:58;female;1.0;yes;1.0;4/30/10 11:21;writer // stoop hen. into books, punk and gin. writes for cash at @iqmediacorp. working on @nsfwstory. foul mouth cyclist.;725;;6C1927;colltreese;;https://pbs.twimg.com/profile_images/613434331395035136/Qh-bDhU1_normal.jpg;0;F2E195;@BarCampPhilly @FlipperPA Yes! Would love to throw in the hat in for a couple local folks over at @iQmediacorp. Happy to arrange a meet.;;3764;10/26/15 12:40;6.5873e+17;Philadelphia;Eastern Time (US & Canada)
815719381;False;finalized;3;10/27/15 1:37;brand;1.0;yes;1.0;9/11/11 17:06;if you're ever feeling weak just remember that i am strong and i am out there | copilot: @darklylacquered | trine: @coldconstructed + @rockdoves;0;;3B94D9;4qhks;;https://pbs.twimg.com/profile_images/658101588121137152/PFxSc--H_normal.jpg;0;0;@rockdoves hes the only one we're missing;;184740;10/26/15 12:40;6.5873e+17;;Pacific Time (US & Canada)
815719382;False;finalized;3;10/26/15 22:06;male;0.6399;yes;1.0;10/26/14 17:19;The ultimate gourmet coffee store from espresso to whole bean coffee. https://t.co/u2ppcRfRsQ https://t.co/snem4yPeAk;69;;ABB8C2;RoastmeisterLLC;;https://pbs.twimg.com/profile_images/650877535123668992/--h1P58U_normal.jpg;0;0;"Coffee Taster's Flavor Wheel from the SCAA
#coffee
https://t.co/GOLukszOLU https://t.co/HJHczkaiQy";;3202;10/26/15 12:40;6.5873e+17;Harbor Springs, MI;Eastern Time (US & Canada)
815719383;False;finalized;3;10/26/15 23:57;male;1.0;yes;1.0;7/24/12 9:01;Christian, Conservative, Baptist, Believer in Constitution and founders. Own Book Business. Republican. Theologian, Historian.;23;;0084B4;TomOrr777;;https://pbs.twimg.com/profile_images/3047508185/df2dd7d82e3e05e6e9e38e81d06c074d_normal.jpeg;0;C0DEED;We have a chance for the first time in decades to elect someone who will not be owned by lobby groups or big corporations. Or Saudi Arabia;;76387;10/26/15 12:40;6.5873e+17;okc;
815719384;False;finalized;3;10/27/15 1:41;brand;1.0;yes;1.0;3/12/15 14:46;A collective of genre specific blogs combining like Voltron to provide you with the best coverage imaginable. @TheFullBleed @SciFiTalk @GeekLegacy @The7thMatrix;29;;FA743E;Geek_Initiative;;https://pbs.twimg.com/profile_images/576171937191182336/wKcGt5eb_normal.jpeg;0;0;The Walking Dead 6ÌÑ04 Promo Season 6 Episode 4 Promo https://t.co/ndyE1XzvDu #HotNews #geekinitiative;;3750;10/26/15 12:40;6.5873e+17;;
815719385;False;finalized;3;10/26/15 22:35;female;1.0;yes;1.0;3/15/11 22:44;;404;;B40B43;_paassiioonn;;https://pbs.twimg.com/profile_images/566635322885558272/vt-GNsTm_normal.jpeg;0;CC3366;Finally realized I'll never get the answers I want;;90271;10/26/15 12:40;6.5873e+17;Chicago  ?Ï¬;Central Time (US & Canada)
815719386;False;finalized;3;10/26/15 23:30;brand;1.0;yes;1.0;9/17/14 2:01;Have You Got an Adsense Publisher Account? With this tool, you can multiply your income as many times as you wish! http://t.co/GBICTcktae;315;;0000FF;SixtaTaraborell;;https://pbs.twimg.com/profile_images/525139147342614528/gNZvWqWr_normal.jpeg;0;FFFFFF;Gala Bingo clubs bought for å£241m: The UK's largest High Street bingo operator, Gala, is being taken over by?Û_ https://t.co/X93A410ODN;;62971;10/26/15 12:40;6.5873e+17;;
815719387;False;finalized;3;10/26/15 22:50;male;0.6619;yes;1.0;7/29/13 12:53;"@MarinasDiamonds: @DailyMATD We'd already performed at V. ;-) | It's not alternative but it's not pop. (A LIE) 5/26/15";25331;;0;bIuesavages;;https://pbs.twimg.com/profile_images/653790179321221120/kIb0oKfM_normal.png;0;0;I saw and met @MarinasDiamonds five months ago today.  I'm forever grateful for the opportunity I was given. _ÙÕ¥_ÙÕ_ https://t.co/vLrCSnqN2I;;36465;10/26/15 12:40;6.5873e+17;;Eastern Time (US & Canada)
815719388;False;finalized;3;10/27/15 1:51;female;1.0;yes;1.0;12/25/10 13:05;;0;;0084B4;jessicayounis;;https://pbs.twimg.com/profile_images/466299849227243520/95I1iGbp_normal.jpeg;0;BDDCAD;"Starbucks Mobile Ordering Comes to the UK - Mobile Marketing https://t.co/YeCugANJLy
#emarketingmkt412";;31;10/26/15 12:40;6.5873e+17;beirut;
815719389;False;finalized;3;10/26/15 22:12;male;1.0;yes;1.0;10/12/12 4:15;19;15444;;0084B4;_ThatkidZach;;https://pbs.twimg.com/profile_images/658022889577402376/cqefDuYm_normal.jpg;0;C0DEED;The little things you do always get me heated;;72629;10/26/15 12:40;6.5873e+17;Atlanta;
815719390;False;finalized;3;10/26/15 23:58;unknown;0.6725;yes;1.0;9/15/14 7:53;;34;;0084B4;tslong2108;;https://pbs.twimg.com/profile_images/511938346604441600/Qz-vxwgI_normal.jpeg;0;C0DEED;@theugadawg I hoped we had a chip on our shoulder when we kept dropping in rank even though we won our games early in the year but we didn't;;111;10/26/15 12:40;6.5873e+17;;
815719391;False;finalized;3;10/27/15 0:53;male;0.6619;yes;1.0;11/19/13 16:57;Tweeting things around #Pennsylvania I like and enjoy!! If interested in twitter marketing save $ today! info@NicolaMarketing.com;33;;0084B4;PennTweetz;;https://pbs.twimg.com/profile_images/617551087386529792/Z5ENX0qG_normal.jpg;0;0;#Pennsylvania Believing in yourself is the first secret to success! https://t.co/9sIPL3VcxE;;42906;10/26/15 12:40;6.5873e+17;Pennsylvania, USA;Eastern Time (US & Canada)
815719392;False;finalized;3;10/27/15 0:41;male;1.0;yes;1.0;1/28/09 9:43;Health Nut, Retired Teacher, Family Man, Programmer, Developer, Technician, PC4CNC, Entrepreneur more ?ª´ God;4626;;0F00FF;RetiredTeacherD;;https://pbs.twimg.com/profile_images/568045598213812225/ZZQ8Sra5_normal.jpeg;0;65B0DA;"Corporate welfare is the worst. Dark funds for the Military industrial complex is another. 

All these posts with... https://t.co/awmdynzFxZ";;66317;10/26/15 12:40;6.5873e+17;Southern Utah;Arizona
815719393;False;finalized;3;10/26/15 23:47;male;1.0;yes;1.0;11/18/12 12:18;you dont need to much about me cuz my action and characters will tell you who i am. I am kingabdul;1;;0084B4;Kingabdul07;;https://pbs.twimg.com/profile_images/645158023229513728/hNPkckec_normal.jpg;0;C0DEED;"Rapper Tyga to appear on the next season of KUWTK and he Will Get $25k Per Appearance
- See more &gt;&gt;... https://t.co/b1Rw1LkjHG";;129752;10/26/15 12:40;6.5873e+17;nigeria abuja;
815719394;False;finalized;3;10/26/15 23:27;brand;1.0;yes;1.0;9/3/11 15:48;A division of On The Ground News Canada. Join your friends reading the latest Gaming News On The Ground ..;0;;0084B4;EmpireGameNews;;https://pbs.twimg.com/profile_images/506613861487624192/xHEJk2Ri_normal.png;0;C0DEED;Next Xbox One Backwards-Compatible Game Revealed: This 2008 racing game is the latest to join the lineup. https://t.co/H4QgKxg0sU;;65968;10/26/15 12:40;6.5873e+17;Canada ;Hawaii
815719395;False;finalized;3;10/26/15 23:27;brand;1.0;yes;1.0;12/6/09 11:02;Weekly nationally syndicated alternative radio newsmagazine with timely, in-depth progressive analysis not found in corporate media;85;;AB0722;BTLRadioNews;;https://pbs.twimg.com/profile_images/662757929/BTLtweetLOGOflat_normal.png;0;0A0A0A;"@JesseLaGreca @DanteAtkins
The lies &amp; distortions which led 2 today's #GOP fringe political psychosis goes back to the 1979 #Reagan Campaign";;7130;10/26/15 12:40;6.5873e+17;;Central Time (US & Canada)
815719396;False;finalized;3;10/27/15 0:56;brand;0.6609999999999999;yes;1.0;2/18/09 3:58;Why, oh why, oh why, oh why, oh why....;326;;0099CC;MightyMoose3;;https://pbs.twimg.com/profile_images/656865372130275328/yxgMnzH7_normal.png;0;FFF8AD;@TrevorHickman amazingstoke at home,  part of me hopes for the draw and replay! https://t.co/F1z1JhoF40;;441;10/26/15 12:40;6.5873e+17;;
815719397;False;finalized;3;10/27/15 1:38;brand;1.0;yes;1.0;8/13/09 12:51;The latest business advice and strategy from @BusinessInsider.;0;;185F7C;BI_Strategy;;https://pbs.twimg.com/profile_images/573910092493389824/krcImcY8_normal.png;0;C0DEED;The one question that made me a millionaire ?ÛÓ by @TheAllyWayInt via @Entrepreneur https://t.co/yR9HGtbwI5 https://t.co/3Zyc0Hp3Dz;;24906;10/26/15 12:40;6.5873e+17;New York, NY;Eastern Time (US & Canada)
815719398;False;finalized;3;10/27/15 1:36;female;1.0;yes;1.0;9/22/09 10:21;"sick from the lips, caramel wanna try it? #BAFHOUSE #TeamPrettyPothead the perfect balance between badass and feminie. di Hempress -Empress;";826;;FF0000;dam3_un_beso;;https://pbs.twimg.com/profile_images/413397954024579072/1rr_Ut1b_normal.jpeg;0;FFFFFF;"#Earth teach me quiet ~
.
.
.
as the grasses are still with new light.";;19469;10/26/15 12:40;6.5873e+17;from brooklyn.wat it look like;Eastern Time (US & Canada)
815719399;False;finalized;3;10/27/15 0:13;brand;1.0;yes;1.0;3/14/11 12:44;American Made Jeans built to be the leader in fit, quality, and style.  Bringing the best parts of the Fashion world to the Western world.;430;;0084B4;KimesRanchJeans;;https://pbs.twimg.com/profile_images/453291954810277888/dAKf4Uz5_normal.png;0;FFFFFF;"The ""Horse Screamer"" has some great style in her latest video. Get your KRJ shirts on the site https://t.co/HruprjSa0u";;2501;10/26/15 12:40;6.5873e+17;Scottsdale, AZ;Arizona
815719400;False;finalized;3;10/27/15 1:49;brand;1.0;yes;1.0;5/20/13 8:08;Experience ~ Conflict ~ Commentary ~ Realism;862;;52555C;WarOnTheRocks;;https://pbs.twimg.com/profile_images/378800000001076344/a09c1fa8919c0ef8b57a4b9ebbd1ab17_normal.jpeg;0;515;Dictators and their favorite drinks https://t.co/d2WZOc7Yzq;;22203;10/26/15 12:40;6.5873e+17;Global;Eastern Time (US & Canada)
815719401;False;finalized;3;10/27/15 2:08;female;0.6757;yes;1.0;5/9/10 13:05;Hampton University |;9174;;6999;kweenaj_____;;https://pbs.twimg.com/profile_images/656527002669883392/LzwJakWc_normal.jpg;0;FFFFFF;@starsandglitta _ÙÐ¥_Ù?_I'm not for the fake friends, good day _Ù÷÷;;31572;10/26/15 12:40;6.5873e+17;Hampton, Va;Quito
815719402;False;finalized;3;10/27/15 0:55;brand;1.0;yes;1.0;9/2/10 10:16;Curating the best media feeds in Cleveland. A city in http://t.co/l99qVBRl04, a community service media network supporting civic causes and local arts;7;;0084B4;breakingclenews;;https://pbs.twimg.com/profile_images/1117610635/cleveland_normal.jpg;0;C0DEED;"The Fully Expected Yet Oddly Reassuring Return of Tanner Fischbach: ""I think the voters of Cuyahoga County are?Û_ https://t.co/VMek8FHdb6";;135417;10/26/15 12:40;6.5873e+17;Cleveland OH;Hawaii
815719403;False;finalized;3;10/27/15 0:13;male;1.0;yes;1.0;5/3/09 9:37;OWNER OF JLJ HOLDINGS LLC REAL ESTATE CONSULTANT. OWNER OF FEEL REAL ESTATE SERVICE LLC;33;;CC3366;JLJ167;;https://pbs.twimg.com/profile_images/504633549182365696/jTWS5X8P_normal.jpeg;0;DBE9ED;Nothing like the midwest. Had a great weekend at The Ruffin's wedding. Im glad we all came together?Û_ https://t.co/DrK2UkEKxV;[41.97691638, -87.90370281];418;10/26/15 12:40;6.5873e+17;43.122580,-87.914122;
815719404;False;finalized;3;10/26/15 23:41;female;1.0;yes;1.0;11/4/14 21:44;finna be LIT. Vancini;3823;;0084B4;ellpennerz;;https://pbs.twimg.com/profile_images/657302870753054721/fpQibqOb_normal.jpg;0;C0DEED;Take me back to the time when your clothes took up my drawers;;8395;10/26/15 12:40;6.5873e+17;;Pacific Time (US & Canada)
